,process,discrete_steps
90,DoE2_R4_aug_06,0.0
91,DoE2_R4_aug_06,2.116666666666955
92,DoE2_R4_aug_06,4.058333333333955
93,DoE2_R4_aug_06,6.066666666667555
94,DoE2_R4_aug_06,8.091666666667955
95,DoE2_R4_aug_06,10.066666666668254
84,DoE2_R4_aug_07,0.0
85,DoE2_R4_aug_07,0.0
86,DoE2_R4_aug_07,0.0
87,DoE2_R4_aug_07,0.0
88,DoE2_R4_aug_07,0.0
89,DoE2_R4_aug_07,0.0
90,DoE2_R4_aug_07,0.0
91,DoE2_R4_aug_07,2.116666666666955
92,DoE2_R4_aug_07,4.058333333333955
93,DoE2_R4_aug_07,6.066666666667555
94,DoE2_R4_aug_07,8.091666666667955
95,DoE2_R4_aug_07,10.066666666668254
84,DoE2_R4_aug_08,0.0
85,DoE2_R4_aug_08,0.0
86,DoE2_R4_aug_08,0.0
87,DoE2_R4_aug_08,0.0
88,DoE2_R4_aug_08,0.0
89,DoE2_R4_aug_08,0.0
90,DoE2_R4_aug_08,0.0
91,DoE2_R4_aug_08,2.116666666666955
92,DoE2_R4_aug_08,4.058333333333955
93,DoE2_R4_aug_08,6.066666666667555
94,DoE2_R4_aug_08,8.091666666667955
95,DoE2_R4_aug_08,10.066666666668254
84,DoE2_R4_aug_09,0.0
85,DoE2_R4_aug_09,0.0
86,DoE2_R4_aug_09,0.0
87,DoE2_R4_aug_09,0.0
88,DoE2_R4_aug_09,0.0
89,DoE2_R4_aug_09,0.0
90,DoE2_R4_aug_09,0.0
91,DoE2_R4_aug_09,2.116666666666955
92,DoE2_R4_aug_09,4.058333333333955
93,DoE2_R4_aug_09,6.066666666667555
94,DoE2_R4_aug_09,8.091666666667955
95,DoE2_R4_aug_09,10.066666666668254
84,DoE2_R4_aug_10,0.0
85,DoE2_R4_aug_10,0.0
86,DoE2_R4_aug_10,0.0
87,DoE2_R4_aug_10,0.0
88,DoE2_R4_aug_10,0.0
89,DoE2_R4_aug_10,0.0
90,DoE2_R4_aug_10,0.0
91,DoE2_R4_aug_10,2.116666666666955
92,DoE2_R4_aug_10,4.058333333333955
93,DoE2_R4_aug_10,6.066666666667555
94,DoE2_R4_aug_10,8.091666666667955
95,DoE2_R4_aug_10,10.066666666668254
84,DoE2_R4_aug_11,0.0
85,DoE2_R4_aug_11,0.0
86,DoE2_R4_aug_11,0.0
87,DoE2_R4_aug_11,0.0
88,DoE2_R4_aug_11,0.0
89,DoE2_R4_aug_11,0.0
90,DoE2_R4_aug_11,0.0
91,DoE2_R4_aug_11,2.116666666666955
92,DoE2_R4_aug_11,4.058333333333955
93,DoE2_R4_aug_11,6.066666666667555
94,DoE2_R4_aug_11,8.091666666667955
95,DoE2_R4_aug_11,10.066666666668254
84,DoE2_R4_aug_12,0.0
85,DoE2_R4_aug_12,0.0
86,DoE2_R4_aug_12,0.0
87,DoE2_R4_aug_12,0.0
88,DoE2_R4_aug_12,0.0
89,DoE2_R4_aug_12,0.0
90,DoE2_R4_aug_12,0.0
91,DoE2_R4_aug_12,2.116666666666955
92,DoE2_R4_aug_12,4.058333333333955
93,DoE2_R4_aug_12,6.066666666667555
94,DoE2_R4_aug_12,8.091666666667955
95,DoE2_R4_aug_12,10.066666666668254
84,DoE2_R4_aug_13,0.0
85,DoE2_R4_aug_13,0.0
86,DoE2_R4_aug_13,0.0
87,DoE2_R4_aug_13,0.0
88,DoE2_R4_aug_13,0.0
89,DoE2_R4_aug_13,0.0
90,DoE2_R4_aug_13,0.0
91,DoE2_R4_aug_13,2.116666666666955
92,DoE2_R4_aug_13,4.058333333333955
93,DoE2_R4_aug_13,6.066666666667555
94,DoE2_R4_aug_13,8.091666666667955
95,DoE2_R4_aug_13,10.066666666668254
84,DoE2_R4_aug_14,0.0
85,DoE2_R4_aug_14,0.0
86,DoE2_R4_aug_14,0.0
87,DoE2_R4_aug_14,0.0
88,DoE2_R4_aug_14,0.0
89,DoE2_R4_aug_14,0.0
90,DoE2_R4_aug_14,0.0
91,DoE2_R4_aug_14,2.116666666666955
92,DoE2_R4_aug_14,4.058333333333955
93,DoE2_R4_aug_14,6.066666666667555
94,DoE2_R4_aug_14,8.091666666667955
95,DoE2_R4_aug_14,10.066666666668254
84,DoE2_R4_aug_15,0.0
85,DoE2_R4_aug_15,0.0
86,DoE2_R4_aug_15,0.0
87,DoE2_R4_aug_15,0.0
88,DoE2_R4_aug_15,0.0
89,DoE2_R4_aug_15,0.0
90,DoE2_R4_aug_15,0.0
91,DoE2_R4_aug_15,2.116666666666955
92,DoE2_R4_aug_15,4.058333333333955
93,DoE2_R4_aug_15,6.066666666667555
94,DoE2_R4_aug_15,8.091666666667955
95,DoE2_R4_aug_15,10.066666666668254
96,DoE3_R1_aug_01,0.0
97,DoE3_R1_aug_01,0.0
98,DoE3_R1_aug_01,0.0
99,DoE3_R1_aug_01,0.0
100,DoE3_R1_aug_01,0.0
101,DoE3_R1_aug_01,0.0
102,DoE3_R1_aug_01,0.0
103,DoE3_R1_aug_01,1.7750000000000057
104,DoE3_R1_aug_01,3.758333333333333
105,DoE3_R1_aug_01,5.766666666666673
106,DoE3_R1_aug_01,7.766666666666669
107,DoE3_R1_aug_01,9.800000000000004
96,DoE3_R1_aug_02,0.0
97,DoE3_R1_aug_02,0.0
98,DoE3_R1_aug_02,0.0
99,DoE3_R1_aug_02,0.0
100,DoE3_R1_aug_02,0.0
101,DoE3_R1_aug_02,0.0
102,DoE3_R1_aug_02,0.0
103,DoE3_R1_aug_02,1.7750000000000057
104,DoE3_R1_aug_02,3.758333333333333
105,DoE3_R1_aug_02,5.766666666666673
106,DoE3_R1_aug_02,7.766666666666669
107,DoE3_R1_aug_02,9.800000000000004
96,DoE3_R1_aug_03,0.0
97,DoE3_R1_aug_03,0.0
98,DoE3_R1_aug_03,0.0
99,DoE3_R1_aug_03,0.0
100,DoE3_R1_aug_03,0.0
101,DoE3_R1_aug_03,0.0
102,DoE3_R1_aug_03,0.0
103,DoE3_R1_aug_03,1.7750000000000057
104,DoE3_R1_aug_03,3.758333333333333
105,DoE3_R1_aug_03,5.766666666666673
106,DoE3_R1_aug_03,7.766666666666669
107,DoE3_R1_aug_03,9.800000000000004
96,DoE3_R1_aug_04,0.0
97,DoE3_R1_aug_04,0.0
98,DoE3_R1_aug_04,0.0
99,DoE3_R1_aug_04,0.0
100,DoE3_R1_aug_04,0.0
101,DoE3_R1_aug_04,0.0
102,DoE3_R1_aug_04,0.0
103,DoE3_R1_aug_04,1.7750000000000057
104,DoE3_R1_aug_04,3.758333333333333
105,DoE3_R1_aug_04,5.766666666666673
106,DoE3_R1_aug_04,7.766666666666669
107,DoE3_R1_aug_04,9.800000000000004
96,DoE3_R1_aug_05,0.0
97,DoE3_R1_aug_05,0.0
98,DoE3_R1_aug_05,0.0
99,DoE3_R1_aug_05,0.0
100,DoE3_R1_aug_05,0.0
101,DoE3_R1_aug_05,0.0
102,DoE3_R1_aug_05,0.0
103,DoE3_R1_aug_05,1.7750000000000057
104,DoE3_R1_aug_05,3.758333333333333
105,DoE3_R1_aug_05,5.766666666666673
106,DoE3_R1_aug_05,7.766666666666669
107,DoE3_R1_aug_05,9.800000000000004
96,DoE3_R1_aug_06,0.0
97,DoE3_R1_aug_06,0.0
98,DoE3_R1_aug_06,0.0
99,DoE3_R1_aug_06,0.0
100,DoE3_R1_aug_06,0.0
101,DoE3_R1_aug_06,0.0
102,DoE3_R1_aug_06,0.0
103,DoE3_R1_aug_06,1.7750000000000057
104,DoE3_R1_aug_06,3.758333333333333
105,DoE3_R1_aug_06,5.766666666666673
106,DoE3_R1_aug_06,7.766666666666669
107,DoE3_R1_aug_06,9.800000000000004
96,DoE3_R1_aug_07,0.0
97,DoE3_R1_aug_07,0.0
98,DoE3_R1_aug_07,0.0
99,DoE3_R1_aug_07,0.0
100,DoE3_R1_aug_07,0.0
101,DoE3_R1_aug_07,0.0
102,DoE3_R1_aug_07,0.0
103,DoE3_R1_aug_07,1.7750000000000057
104,DoE3_R1_aug_07,3.758333333333333
105,DoE3_R1_aug_07,5.766666666666673
106,DoE3_R1_aug_07,7.766666666666669
107,DoE3_R1_aug_07,9.800000000000004
96,DoE3_R1_aug_08,0.0
97,DoE3_R1_aug_08,0.0
98,DoE3_R1_aug_08,0.0
99,DoE3_R1_aug_08,0.0
100,DoE3_R1_aug_08,0.0
101,DoE3_R1_aug_08,0.0
102,DoE3_R1_aug_08,0.0
103,DoE3_R1_aug_08,1.7750000000000057
104,DoE3_R1_aug_08,3.758333333333333
105,DoE3_R1_aug_08,5.766666666666673
106,DoE3_R1_aug_08,7.766666666666669
107,DoE3_R1_aug_08,9.800000000000004
96,DoE3_R1_aug_09,0.0
97,DoE3_R1_aug_09,0.0
98,DoE3_R1_aug_09,0.0
99,DoE3_R1_aug_09,0.0
100,DoE3_R1_aug_09,0.0
101,DoE3_R1_aug_09,0.0
102,DoE3_R1_aug_09,0.0
103,DoE3_R1_aug_09,1.7750000000000057
104,DoE3_R1_aug_09,3.758333333333333
105,DoE3_R1_aug_09,5.766666666666673
106,DoE3_R1_aug_09,7.766666666666669
107,DoE3_R1_aug_09,9.800000000000004
96,DoE3_R1_aug_10,0.0
97,DoE3_R1_aug_10,0.0
98,DoE3_R1_aug_10,0.0
99,DoE3_R1_aug_10,0.0
100,DoE3_R1_aug_10,0.0
101,DoE3_R1_aug_10,0.0
102,DoE3_R1_aug_10,0.0
103,DoE3_R1_aug_10,1.7750000000000057
104,DoE3_R1_aug_10,3.758333333333333
105,DoE3_R1_aug_10,5.766666666666673
106,DoE3_R1_aug_10,7.766666666666669
107,DoE3_R1_aug_10,9.800000000000004
96,DoE3_R1_aug_11,0.0
97,DoE3_R1_aug_11,0.0
98,DoE3_R1_aug_11,0.0
99,DoE3_R1_aug_11,0.0
100,DoE3_R1_aug_11,0.0
101,DoE3_R1_aug_11,0.0
102,DoE3_R1_aug_11,0.0
103,DoE3_R1_aug_11,1.7750000000000057
104,DoE3_R1_aug_11,3.758333333333333
105,DoE3_R1_aug_11,5.766666666666673
106,DoE3_R1_aug_11,7.766666666666669
107,DoE3_R1_aug_11,9.800000000000004
96,DoE3_R1_aug_12,0.0
97,DoE3_R1_aug_12,0.0
98,DoE3_R1_aug_12,0.0
99,DoE3_R1_aug_12,0.0
100,DoE3_R1_aug_12,0.0
101,DoE3_R1_aug_12,0.0
102,DoE3_R1_aug_12,0.0
103,DoE3_R1_aug_12,1.7750000000000057
104,DoE3_R1_aug_12,3.758333333333333
105,DoE3_R1_aug_12,5.766666666666673
106,DoE3_R1_aug_12,7.766666666666669
107,DoE3_R1_aug_12,9.800000000000004
96,DoE3_R1_aug_13,0.0
97,DoE3_R1_aug_13,0.0
98,DoE3_R1_aug_13,0.0
99,DoE3_R1_aug_13,0.0
100,DoE3_R1_aug_13,0.0
101,DoE3_R1_aug_13,0.0
102,DoE3_R1_aug_13,0.0
103,DoE3_R1_aug_13,1.7750000000000057
104,DoE3_R1_aug_13,3.758333333333333
105,DoE3_R1_aug_13,5.766666666666673
106,DoE3_R1_aug_13,7.766666666666669
107,DoE3_R1_aug_13,9.800000000000004
96,DoE3_R1_aug_14,0.0
97,DoE3_R1_aug_14,0.0
98,DoE3_R1_aug_14,0.0
99,DoE3_R1_aug_14,0.0
100,DoE3_R1_aug_14,0.0
101,DoE3_R1_aug_14,0.0
102,DoE3_R1_aug_14,0.0
103,DoE3_R1_aug_14,1.7750000000000057
104,DoE3_R1_aug_14,3.758333333333333
105,DoE3_R1_aug_14,5.766666666666673
106,DoE3_R1_aug_14,7.766666666666669
107,DoE3_R1_aug_14,9.800000000000004
96,DoE3_R1_aug_15,0.0
97,DoE3_R1_aug_15,0.0
98,DoE3_R1_aug_15,0.0
99,DoE3_R1_aug_15,0.0
100,DoE3_R1_aug_15,0.0
101,DoE3_R1_aug_15,0.0
102,DoE3_R1_aug_15,0.0
103,DoE3_R1_aug_15,1.7750000000000057
104,DoE3_R1_aug_15,3.758333333333333
105,DoE3_R1_aug_15,5.766666666666673
106,DoE3_R1_aug_15,7.766666666666669
107,DoE3_R1_aug_15,9.800000000000004
108,DoE3_R2_aug_01,0.0
109,DoE3_R2_aug_01,0.0
110,DoE3_R2_aug_01,0.0
111,DoE3_R2_aug_01,2.200277777777778
112,DoE3_R2_aug_01,4.19166666666667
113,DoE3_R2_aug_01,6.200277777777778
114,DoE3_R2_aug_01,8.200277777777778
115,DoE3_R2_aug_01,9.01694444444444
116,DoE3_R2_aug_01,9.591944444444444
117,DoE3_R2_aug_01,10.225277777777777
118,DoE3_R2_aug_01,11.133611111111108
119,DoE3_R2_aug_01,11.60861111111111
108,DoE3_R2_aug_02,0.0
109,DoE3_R2_aug_02,0.0
110,DoE3_R2_aug_02,0.0
111,DoE3_R2_aug_02,2.200277777777778
112,DoE3_R2_aug_02,4.19166666666667
113,DoE3_R2_aug_02,6.200277777777778
114,DoE3_R2_aug_02,8.200277777777778
115,DoE3_R2_aug_02,9.01694444444444
116,DoE3_R2_aug_02,9.591944444444444
117,DoE3_R2_aug_02,10.225277777777777
118,DoE3_R2_aug_02,11.133611111111108
119,DoE3_R2_aug_02,11.60861111111111
108,DoE3_R2_aug_03,0.0
109,DoE3_R2_aug_03,0.0
110,DoE3_R2_aug_03,0.0
111,DoE3_R2_aug_03,2.200277777777778
112,DoE3_R2_aug_03,4.19166666666667
113,DoE3_R2_aug_03,6.200277777777778
114,DoE3_R2_aug_03,8.200277777777778
115,DoE3_R2_aug_03,9.01694444444444
116,DoE3_R2_aug_03,9.591944444444444
117,DoE3_R2_aug_03,10.225277777777777
118,DoE3_R2_aug_03,11.133611111111108
119,DoE3_R2_aug_03,11.60861111111111
108,DoE3_R2_aug_04,0.0
109,DoE3_R2_aug_04,0.0
110,DoE3_R2_aug_04,0.0
111,DoE3_R2_aug_04,2.200277777777778
112,DoE3_R2_aug_04,4.19166666666667
113,DoE3_R2_aug_04,6.200277777777778
114,DoE3_R2_aug_04,8.200277777777778
115,DoE3_R2_aug_04,9.01694444444444
116,DoE3_R2_aug_04,9.591944444444444
117,DoE3_R2_aug_04,10.225277777777777
118,DoE3_R2_aug_04,11.133611111111108
119,DoE3_R2_aug_04,11.60861111111111
108,DoE3_R2_aug_05,0.0
109,DoE3_R2_aug_05,0.0
110,DoE3_R2_aug_05,0.0
111,DoE3_R2_aug_05,2.200277777777778
112,DoE3_R2_aug_05,4.19166666666667
113,DoE3_R2_aug_05,6.200277777777778
114,DoE3_R2_aug_05,8.200277777777778
115,DoE3_R2_aug_05,9.01694444444444
116,DoE3_R2_aug_05,9.591944444444444
117,DoE3_R2_aug_05,10.225277777777777
118,DoE3_R2_aug_05,11.133611111111108
119,DoE3_R2_aug_05,11.60861111111111
108,DoE3_R2_aug_06,0.0
109,DoE3_R2_aug_06,0.0
110,DoE3_R2_aug_06,0.0
111,DoE3_R2_aug_06,2.200277777777778
112,DoE3_R2_aug_06,4.19166666666667
113,DoE3_R2_aug_06,6.200277777777778
114,DoE3_R2_aug_06,8.200277777777778
115,DoE3_R2_aug_06,9.01694444444444
116,DoE3_R2_aug_06,9.591944444444444
117,DoE3_R2_aug_06,10.225277777777777
118,DoE3_R2_aug_06,11.133611111111108
119,DoE3_R2_aug_06,11.60861111111111
108,DoE3_R2_aug_07,0.0
109,DoE3_R2_aug_07,0.0
110,DoE3_R2_aug_07,0.0
111,DoE3_R2_aug_07,2.200277777777778
112,DoE3_R2_aug_07,4.19166666666667
113,DoE3_R2_aug_07,6.200277777777778
114,DoE3_R2_aug_07,8.200277777777778
115,DoE3_R2_aug_07,9.01694444444444
116,DoE3_R2_aug_07,9.591944444444444
117,DoE3_R2_aug_07,10.225277777777777
118,DoE3_R2_aug_07,11.133611111111108
119,DoE3_R2_aug_07,11.60861111111111
108,DoE3_R2_aug_08,0.0
109,DoE3_R2_aug_08,0.0
110,DoE3_R2_aug_08,0.0
111,DoE3_R2_aug_08,2.200277777777778
112,DoE3_R2_aug_08,4.19166666666667
113,DoE3_R2_aug_08,6.200277777777778
114,DoE3_R2_aug_08,8.200277777777778
115,DoE3_R2_aug_08,9.01694444444444
116,DoE3_R2_aug_08,9.591944444444444
117,DoE3_R2_aug_08,10.225277777777777
118,DoE3_R2_aug_08,11.133611111111108
119,DoE3_R2_aug_08,11.60861111111111
108,DoE3_R2_aug_09,0.0
109,DoE3_R2_aug_09,0.0
110,DoE3_R2_aug_09,0.0
111,DoE3_R2_aug_09,2.200277777777778
112,DoE3_R2_aug_09,4.19166666666667
113,DoE3_R2_aug_09,6.200277777777778
114,DoE3_R2_aug_09,8.200277777777778
115,DoE3_R2_aug_09,9.01694444444444
116,DoE3_R2_aug_09,9.591944444444444
117,DoE3_R2_aug_09,10.225277777777777
118,DoE3_R2_aug_09,11.133611111111108
119,DoE3_R2_aug_09,11.60861111111111
108,DoE3_R2_aug_10,0.0
109,DoE3_R2_aug_10,0.0
110,DoE3_R2_aug_10,0.0
111,DoE3_R2_aug_10,2.200277777777778
112,DoE3_R2_aug_10,4.19166666666667
113,DoE3_R2_aug_10,6.200277777777778
114,DoE3_R2_aug_10,8.200277777777778
115,DoE3_R2_aug_10,9.01694444444444
116,DoE3_R2_aug_10,9.591944444444444
117,DoE3_R2_aug_10,10.225277777777777
118,DoE3_R2_aug_10,11.133611111111108
119,DoE3_R2_aug_10,11.60861111111111
108,DoE3_R2_aug_11,0.0
109,DoE3_R2_aug_11,0.0
110,DoE3_R2_aug_11,0.0
111,DoE3_R2_aug_11,2.200277777777778
112,DoE3_R2_aug_11,4.19166666666667
113,DoE3_R2_aug_11,6.200277777777778
114,DoE3_R2_aug_11,8.200277777777778
115,DoE3_R2_aug_11,9.01694444444444
116,DoE3_R2_aug_11,9.591944444444444
117,DoE3_R2_aug_11,10.225277777777777
118,DoE3_R2_aug_11,11.133611111111108
119,DoE3_R2_aug_11,11.60861111111111
108,DoE3_R2_aug_12,0.0
109,DoE3_R2_aug_12,0.0
110,DoE3_R2_aug_12,0.0
111,DoE3_R2_aug_12,2.200277777777778
112,DoE3_R2_aug_12,4.19166666666667
113,DoE3_R2_aug_12,6.200277777777778
114,DoE3_R2_aug_12,8.200277777777778
115,DoE3_R2_aug_12,9.01694444444444
116,DoE3_R2_aug_12,9.591944444444444
117,DoE3_R2_aug_12,10.225277777777777
118,DoE3_R2_aug_12,11.133611111111108
119,DoE3_R2_aug_12,11.60861111111111
108,DoE3_R2_aug_13,0.0
109,DoE3_R2_aug_13,0.0
110,DoE3_R2_aug_13,0.0
111,DoE3_R2_aug_13,2.200277777777778
112,DoE3_R2_aug_13,4.19166666666667
113,DoE3_R2_aug_13,6.200277777777778
114,DoE3_R2_aug_13,8.200277777777778
115,DoE3_R2_aug_13,9.01694444444444
116,DoE3_R2_aug_13,9.591944444444444
117,DoE3_R2_aug_13,10.225277777777777
118,DoE3_R2_aug_13,11.133611111111108
119,DoE3_R2_aug_13,11.60861111111111
108,DoE3_R2_aug_14,0.0
109,DoE3_R2_aug_14,0.0
110,DoE3_R2_aug_14,0.0
111,DoE3_R2_aug_14,2.200277777777778
112,DoE3_R2_aug_14,4.19166666666667
113,DoE3_R2_aug_14,6.200277777777778
114,DoE3_R2_aug_14,8.200277777777778
115,DoE3_R2_aug_14,9.01694444444444
116,DoE3_R2_aug_14,9.591944444444444
117,DoE3_R2_aug_14,10.225277777777777
118,DoE3_R2_aug_14,11.133611111111108
119,DoE3_R2_aug_14,11.60861111111111
108,DoE3_R2_aug_15,0.0
109,DoE3_R2_aug_15,0.0
110,DoE3_R2_aug_15,0.0
111,DoE3_R2_aug_15,2.200277777777778
112,DoE3_R2_aug_15,4.19166666666667
113,DoE3_R2_aug_15,6.200277777777778
114,DoE3_R2_aug_15,8.200277777777778
115,DoE3_R2_aug_15,9.01694444444444
116,DoE3_R2_aug_15,9.591944444444444
117,DoE3_R2_aug_15,10.225277777777777
118,DoE3_R2_aug_15,11.133611111111108
119,DoE3_R2_aug_15,11.60861111111111
120,DoE3_R3_aug_01,0.0
121,DoE3_R3_aug_01,0.0
122,DoE3_R3_aug_01,0.0
123,DoE3_R3_aug_01,0.0
124,DoE3_R3_aug_01,0.0
125,DoE3_R3_aug_01,0.0
126,DoE3_R3_aug_01,0.0
127,DoE3_R3_aug_01,2.2002777777777744
128,DoE3_R3_aug_01,4.18333333333333
129,DoE3_R3_aug_01,6.191944444444442
130,DoE3_R3_aug_01,8.191944444444445
131,DoE3_R3_aug_01,10.225277777777777
120,DoE3_R3_aug_02,0.0
121,DoE3_R3_aug_02,0.0
122,DoE3_R3_aug_02,0.0
123,DoE3_R3_aug_02,0.0
124,DoE3_R3_aug_02,0.0
125,DoE3_R3_aug_02,0.0
126,DoE3_R3_aug_02,0.0
127,DoE3_R3_aug_02,2.2002777777777744
128,DoE3_R3_aug_02,4.18333333333333
129,DoE3_R3_aug_02,6.191944444444442
130,DoE3_R3_aug_02,8.191944444444445
131,DoE3_R3_aug_02,10.225277777777777
120,DoE3_R3_aug_03,0.0
121,DoE3_R3_aug_03,0.0
122,DoE3_R3_aug_03,0.0
123,DoE3_R3_aug_03,0.0
124,DoE3_R3_aug_03,0.0
125,DoE3_R3_aug_03,0.0
126,DoE3_R3_aug_03,0.0
127,DoE3_R3_aug_03,2.2002777777777744
128,DoE3_R3_aug_03,4.18333333333333
129,DoE3_R3_aug_03,6.191944444444442
130,DoE3_R3_aug_03,8.191944444444445
131,DoE3_R3_aug_03,10.225277777777777
120,DoE3_R3_aug_04,0.0
121,DoE3_R3_aug_04,0.0
122,DoE3_R3_aug_04,0.0
123,DoE3_R3_aug_04,0.0
124,DoE3_R3_aug_04,0.0
125,DoE3_R3_aug_04,0.0
126,DoE3_R3_aug_04,0.0
127,DoE3_R3_aug_04,2.2002777777777744
128,DoE3_R3_aug_04,4.18333333333333
129,DoE3_R3_aug_04,6.191944444444442
130,DoE3_R3_aug_04,8.191944444444445
131,DoE3_R3_aug_04,10.225277777777777
120,DoE3_R3_aug_05,0.0
121,DoE3_R3_aug_05,0.0
122,DoE3_R3_aug_05,0.0
123,DoE3_R3_aug_05,0.0
124,DoE3_R3_aug_05,0.0
125,DoE3_R3_aug_05,0.0
126,DoE3_R3_aug_05,0.0
127,DoE3_R3_aug_05,2.2002777777777744
128,DoE3_R3_aug_05,4.18333333333333
129,DoE3_R3_aug_05,6.191944444444442
130,DoE3_R3_aug_05,8.191944444444445
131,DoE3_R3_aug_05,10.225277777777777
120,DoE3_R3_aug_06,0.0
121,DoE3_R3_aug_06,0.0
122,DoE3_R3_aug_06,0.0
123,DoE3_R3_aug_06,0.0
124,DoE3_R3_aug_06,0.0
125,DoE3_R3_aug_06,0.0
126,DoE3_R3_aug_06,0.0
127,DoE3_R3_aug_06,2.2002777777777744
128,DoE3_R3_aug_06,4.18333333333333
129,DoE3_R3_aug_06,6.191944444444442
130,DoE3_R3_aug_06,8.191944444444445
131,DoE3_R3_aug_06,10.225277777777777
120,DoE3_R3_aug_07,0.0
121,DoE3_R3_aug_07,0.0
122,DoE3_R3_aug_07,0.0
123,DoE3_R3_aug_07,0.0
124,DoE3_R3_aug_07,0.0
125,DoE3_R3_aug_07,0.0
126,DoE3_R3_aug_07,0.0
127,DoE3_R3_aug_07,2.2002777777777744
128,DoE3_R3_aug_07,4.18333333333333
129,DoE3_R3_aug_07,6.191944444444442
130,DoE3_R3_aug_07,8.191944444444445
131,DoE3_R3_aug_07,10.225277777777777
120,DoE3_R3_aug_08,0.0
121,DoE3_R3_aug_08,0.0
122,DoE3_R3_aug_08,0.0
123,DoE3_R3_aug_08,0.0
124,DoE3_R3_aug_08,0.0
125,DoE3_R3_aug_08,0.0
126,DoE3_R3_aug_08,0.0
127,DoE3_R3_aug_08,2.2002777777777744
128,DoE3_R3_aug_08,4.18333333333333
129,DoE3_R3_aug_08,6.191944444444442
130,DoE3_R3_aug_08,8.191944444444445
131,DoE3_R3_aug_08,10.225277777777777
120,DoE3_R3_aug_09,0.0
121,DoE3_R3_aug_09,0.0
122,DoE3_R3_aug_09,0.0
123,DoE3_R3_aug_09,0.0
124,DoE3_R3_aug_09,0.0
125,DoE3_R3_aug_09,0.0
126,DoE3_R3_aug_09,0.0
127,DoE3_R3_aug_09,2.2002777777777744
128,DoE3_R3_aug_09,4.18333333333333
129,DoE3_R3_aug_09,6.191944444444442
130,DoE3_R3_aug_09,8.191944444444445
131,DoE3_R3_aug_09,10.225277777777777
120,DoE3_R3_aug_10,0.0
121,DoE3_R3_aug_10,0.0
122,DoE3_R3_aug_10,0.0
123,DoE3_R3_aug_10,0.0
124,DoE3_R3_aug_10,0.0
125,DoE3_R3_aug_10,0.0
126,DoE3_R3_aug_10,0.0
127,DoE3_R3_aug_10,2.2002777777777744
128,DoE3_R3_aug_10,4.18333333333333
129,DoE3_R3_aug_10,6.191944444444442
130,DoE3_R3_aug_10,8.191944444444445
131,DoE3_R3_aug_10,10.225277777777777
120,DoE3_R3_aug_11,0.0
121,DoE3_R3_aug_11,0.0
122,DoE3_R3_aug_11,0.0
123,DoE3_R3_aug_11,0.0
124,DoE3_R3_aug_11,0.0
125,DoE3_R3_aug_11,0.0
126,DoE3_R3_aug_11,0.0
127,DoE3_R3_aug_11,2.2002777777777744
128,DoE3_R3_aug_11,4.18333333333333
129,DoE3_R3_aug_11,6.191944444444442
130,DoE3_R3_aug_11,8.191944444444445
131,DoE3_R3_aug_11,10.225277777777777
120,DoE3_R3_aug_12,0.0
121,DoE3_R3_aug_12,0.0
122,DoE3_R3_aug_12,0.0
123,DoE3_R3_aug_12,0.0
124,DoE3_R3_aug_12,0.0
125,DoE3_R3_aug_12,0.0
126,DoE3_R3_aug_12,0.0
127,DoE3_R3_aug_12,2.2002777777777744
128,DoE3_R3_aug_12,4.18333333333333
129,DoE3_R3_aug_12,6.191944444444442
130,DoE3_R3_aug_12,8.191944444444445
131,DoE3_R3_aug_12,10.225277777777777
120,DoE3_R3_aug_13,0.0
121,DoE3_R3_aug_13,0.0
122,DoE3_R3_aug_13,0.0
123,DoE3_R3_aug_13,0.0
124,DoE3_R3_aug_13,0.0
125,DoE3_R3_aug_13,0.0
126,DoE3_R3_aug_13,0.0
127,DoE3_R3_aug_13,2.2002777777777744
128,DoE3_R3_aug_13,4.18333333333333
129,DoE3_R3_aug_13,6.191944444444442
130,DoE3_R3_aug_13,8.191944444444445
131,DoE3_R3_aug_13,10.225277777777777
120,DoE3_R3_aug_14,0.0
121,DoE3_R3_aug_14,0.0
122,DoE3_R3_aug_14,0.0
123,DoE3_R3_aug_14,0.0
124,DoE3_R3_aug_14,0.0
125,DoE3_R3_aug_14,0.0
126,DoE3_R3_aug_14,0.0
127,DoE3_R3_aug_14,2.2002777777777744
128,DoE3_R3_aug_14,4.18333333333333
129,DoE3_R3_aug_14,6.191944444444442
130,DoE3_R3_aug_14,8.191944444444445
131,DoE3_R3_aug_14,10.225277777777777
120,DoE3_R3_aug_15,0.0
121,DoE3_R3_aug_15,0.0
122,DoE3_R3_aug_15,0.0
123,DoE3_R3_aug_15,0.0
124,DoE3_R3_aug_15,0.0
125,DoE3_R3_aug_15,0.0
126,DoE3_R3_aug_15,0.0
127,DoE3_R3_aug_15,2.2002777777777744
128,DoE3_R3_aug_15,4.18333333333333
129,DoE3_R3_aug_15,6.191944444444442
130,DoE3_R3_aug_15,8.191944444444445
131,DoE3_R3_aug_15,10.225277777777777
132,DoE3_R4_aug_01,0.0
133,DoE3_R4_aug_01,0.0
134,DoE3_R4_aug_01,0.0
135,DoE3_R4_aug_01,0.0
136,DoE3_R4_aug_01,0.0
137,DoE3_R4_aug_01,0.0
138,DoE3_R4_aug_01,0.0
139,DoE3_R4_aug_01,2.091666666666669
140,DoE3_R4_aug_01,4.074999999999999
