,process,t,G_exp,G,P_exp,P,X_exp,X,V_N
5018,DoE1_R4_aug_06,4.238338892595064,0.0,0.0,4.027974243157248,4.145219,34.5869304475515,34.485348,1.451452145392098
5021,DoE1_R4_aug_06,4.262885256837892,0.0,0.0,4.051031640078292,4.2645802,34.637290924639494,33.907337,1.4525374519495464
5050,DoE1_R4_aug_06,4.500166777851902,0.0,0.0,4.272981861272567,3.9179754,35.12150300149685,35.718933,1.4616521241010383
5091,DoE1_R4_aug_06,4.835633755837225,0.0,0.0,4.5834852156724155,4.192441,35.79825417908795,35.51017,1.4764236443389902
4500,DoE1_R4_aug_07,0.0,0.0,0.0,0.048542182032943075,0.050983675,24.967330151007825,27.932266,1.3012868750934172
5595,DoE1_R4_aug_07,8.959422948632422,0.0,0.0,7.79402264505706,7.3949833,43.545010824957956,40.660236,1.7136176906812404
5611,DoE1_R4_aug_07,9.090336891260842,0.0,0.0,7.868942932993461,6.740722,43.77882985253372,46.377407,1.7231590897763196
5622,DoE1_R4_aug_07,9.18034022681788,0.0,0.0,7.919195014896882,9.525515,43.93932472877954,39.655613,1.7298578221459109
5775,DoE1_R4_aug_07,10.432204803202136,0.0,0.0,8.503720161335579,8.653688,46.155116345019195,46.254143,1.8301219496614332
5778,DoE1_R4_aug_07,10.456751167444965,0.0,0.0,8.512902478984042,8.337974,46.19834213821477,48.510838,1.832171126455185
5807,DoE1_R4_aug_07,10.694032688458973,0.0,0.0,8.596828332512914,8.874925,46.61594527256784,47.93721,1.8525259916984729
5848,DoE1_R4_aug_07,11.029499666444298,0.0,0.0,8.70013669090947,8.896726,47.20582286815775,51.6246,1.8827551287694688
4500,DoE1_R4_aug_08,0.0,0.0,0.0,0.048542182032943075,0.047599446,24.967330151007825,25.122833,1.3012868750934172
5246,DoE1_R4_aug_08,6.103862575050034,0.0,0.0,5.709886243971514,6.503887,38.28153180578734,38.04284,1.5407280642632646
5262,DoE1_R4_aug_08,6.234776517678453,0.0,0.0,5.820813316458775,5.083495,38.53174965050531,38.7993,1.547599690589273
5273,DoE1_R4_aug_08,6.324779853235491,0.0,0.0,5.8963952997916,6.781585,38.70317054541235,39.77854,1.5524650205841517
5426,DoE1_R4_aug_08,7.576644429619748,0.0,0.0,6.881835163000408,6.232225,41.04151821727906,40.52726,1.623407922922694
5429,DoE1_R4_aug_08,7.601190793862576,0.0,0.0,6.899784987667195,7.3181186,41.08659844182981,43.524807,1.6249650068952888
5458,DoE1_R4_aug_08,7.838472314876586,0.0,0.0,7.070260782720121,7.532875,41.52103986709732,40.98467,1.6401918626610785
5499,DoE1_R4_aug_08,8.17393929286191,0.0,0.0,7.301491539545463,6.2418423,42.13135886934016,40.89971,1.6620884055382277
4500,DoE1_R4_aug_09,0.0,0.0,0.0,0.048542182032943075,0.054859906,24.967330151007825,23.921862,1.3012868750934172
5225,DoE1_R4_aug_09,5.932038025350234,0.0,0.0,5.562583473052441,5.3372593,37.951499295539094,37.513344,1.5316806187614218
5241,DoE1_R4_aug_09,6.062951967978653,0.0,0.0,5.674987211387309,5.078821,38.20312147668433,36.646233,1.5385753083832883
5252,DoE1_R4_aug_09,6.152955303535691,0.0,0.0,5.751619015608029,6.411171,38.37548690294069,41.17464,1.5433085952776533
5405,DoE1_R4_aug_09,7.404819879919947,0.0,0.0,6.754585216986184,6.1721272,40.72520219433102,46.911114,1.612625387115287
5408,DoE1_R4_aug_09,7.429366244162776,0.0,0.0,6.772933237224944,6.3943887,40.770472301348576,42.055782,1.6141522747628967
5437,DoE1_R4_aug_09,7.666647765176785,0.0,0.0,6.947366407565164,7.0422735,41.20668379736969,49.28781,1.6291353507988622
5478,DoE1_R4_aug_09,8.002114743162108,0.0,0.0,7.1845265512077,6.0658255,41.81930286784565,41.8108,1.6508360530288022
4500,DoE1_R4_aug_10,0.0,0.0,0.0,0.048542182032943075,0.047739174,24.967330151007825,25.083036,1.3012868750934172
4907,DoE1_R4_aug_10,3.3301234156104074,0.0,0.0,3.1654082939780674,3.5543027,32.686033710802036,32.987213,1.4131335425500187
4923,DoE1_R4_aug_10,3.4610373582388263,0.0,0.0,3.290600772040061,3.144831,32.964715230211574,33.44211,1.418439378965455
4934,DoE1_R4_aug_10,3.5510406937958643,0.0,0.0,3.376548976319223,3.6894236,33.15536670950907,32.82008,1.4221291194980161
5087,DoE1_R4_aug_10,4.802905270180121,0.0,0.0,4.553379847933441,4.5222907,35.73262223139614,34.928448,1.4749198718987908
5090,DoE1_R4_aug_10,4.827451634422949,0.0,0.0,4.575962899286458,4.23654,35.78185401505127,35.646893,1.4760465406092818
5119,DoE1_R4_aug_10,5.064733155436959,0.0,0.0,4.792972425308019,4.1707067,36.25537047078951,34.147793,1.4872730264854568
5160,DoE1_R4_aug_10,5.400200133422282,0.0,0.0,5.09539166332502,4.767539,36.91766543137549,38.285122,1.5039912995513798
4500,DoE1_R4_aug_11,0.0,0.0,0.0,0.048542182032943075,0.04558613,24.967330151007825,22.51795,1.3012868750934172
4525,DoE1_R4_aug_11,0.20455303535690464,0.0,0.0,0.22920828024964188,0.19661519,25.48064035450536,27.021214,1.3065829118087082
4654,DoE1_R4_aug_11,1.2600466977985325,0.0,0.0,1.193183483745076,1.306259,28.042173484906968,26.625599,1.338551925334955
5294,DoE1_R4_aug_11,6.496604402935291,0.0,0.0,6.039089063912861,6.6559134,39.029098393566116,36.638264,1.560662837549373
5467,DoE1_R4_aug_11,7.912111407605071,0.0,0.0,7.122021083493621,7.1298413,41.6553905621683,41.46924,1.644970407714532
5486,DoE1_R4_aug_11,8.067571714476319,0.0,0.0,7.229454097533573,9.177132,41.9383133867434,40.37673,1.6551158858938695
5771,DoE1_R4_aug_11,10.399476317545032,0.0,0.0,8.491333005417179,9.199016,46.09747339703087,44.98829,1.8274073355189067
5814,DoE1_R4_aug_11,10.751307538358907,0.0,0.0,8.615754742928651,7.3911366,46.71669017714765,48.61376,1.8575764030785311
4500,DoE1_R4_aug_12,0.0,0.0,0.0,0.048542182032943075,0.053998552,24.967330151007825,27.022505,1.3012868750934172
4593,DoE1_R4_aug_12,0.7609372915276852,0.0,0.0,0.7314369756475778,0.75872904,26.848670267230744,27.282364,1.3227825859895417
4624,DoE1_R4_aug_12,1.0145830553702468,0.0,0.0,0.9649395737669595,0.84245753,27.459084456581632,28.173079,1.3306694527302627
4699,DoE1_R4_aug_12,1.6282421614409608,0.0,0.0,1.5390807677468816,1.3692489,28.903127784980093,29.122084,1.3507622573863387
4757,DoE1_R4_aug_12,2.1028052034689795,0.0,0.0,1.9896849991652683,1.9896345,29.989478560142167,32.08411,1.3670189522944471
4808,DoE1_R4_aug_12,2.520093395597065,0.0,0.0,2.388771240099392,2.3226426,30.92397314401369,30.34947,1.3818821764446583
5077,DoE1_R4_aug_12,4.721084056037359,0.0,0.0,4.477931936425545,4.3859577,35.568175256360625,36.94513,1.4712162605027357
5676,DoE1_R4_aug_12,9.622174783188793,0.0,0.0,8.150522014945356,6.726792,44.724505026344445,43.773872,1.764104058889347
4500,DoE1_R4_aug_13,0.0,0.0,0.0,0.048542182032943075,0.039704435,24.967330151007825,23.406872,1.3012868750934172
4667,DoE1_R4_aug_13,1.366414276184123,0.0,0.0,1.2927071763615514,1.2929283,28.292559680861636,26.69903,1.3420354238665366
5530,DoE1_R4_aug_13,8.427585056704471,0.0,0.0,7.468296372316287,7.1638465,42.59004572883849,42.17846,1.6777996654208815
5542,DoE1_R4_aug_13,8.525770513675784,0.0,0.0,7.530929827025895,7.9294496,42.767009196740645,43.930923,1.6840131687374624
5603,DoE1_R4_aug_13,9.024879919946633,0.0,0.0,7.831751110032906,7.844821,43.66197680171144,45.316723,1.718357229316475
5866,DoE1_R4_aug_13,11.176777851901269,0.0,0.0,8.739640352053634,10.3784685,47.46470321117672,48.612106,1.896457640893545
5870,DoE1_R4_aug_13,11.209506337558373,0.0,0.0,8.747923840170175,7.9797997,47.52223090047594,47.760597,1.8995320875357233
5900,DoE1_R4_aug_13,11.45496997998666,0.0,0.0,8.804213186624372,9.807304,47.95373316907849,47.82327,1.9228715900854936
4500,DoE1_R4_aug_14,0.0,0.0,0.0,0.048542182032943075,0.045392748,24.967330151007825,26.331701,1.3012868750934172
4676,DoE1_R4_aug_14,1.4400533689126085,0.0,0.0,1.361808045382621,1.4574624,28.46510588866439,30.50984,1.3444689341433258
4772,DoE1_R4_aug_14,2.2255370246831223,0.0,0.0,2.1068578950837122,2.1805813,30.266300925365783,29.599667,1.371291486895508
4965,DoE1_R4_aug_14,3.804686457638426,0.0,0.0,3.6180937656711185,3.5060635,33.6886119322562,34.319614,1.4327131179412076
4984,DoE1_R4_aug_14,3.9601467645096737,0.0,0.0,3.765539182990014,2.9885817,34.01255288672897,33.66938,1.4393367740049545
5010,DoE1_R4_aug_14,4.1728819212808546,0.0,0.0,3.966405419504152,4.1799593,34.45238479257949,31.36343,1.4485709685330113
5022,DoE1_R4_aug_14,4.271067378252169,0.0,0.0,4.058713603354806,4.3756704,34.6540663927426,38.099766,1.4529012017711869
5072,DoE1_R4_aug_14,4.680173448965978,0.0,0.0,4.440111781665625,4.43816,35.48575350950378,36.178337,1.4693956559494366
4500,DoE1_R4_aug_15,0.0,0.0,0.0,0.048542182032943075,0.04627875,24.967330151007825,25.239927,1.3012868750934172
4943,DoE1_R4_aug_15,3.62467978652435,0.0,0.0,3.446784535388333,3.451604,33.310790590207155,33.309185,1.4251735778231136
5319,DoE1_R4_aug_15,6.701157438292196,0.0,0.0,6.206104755385068,6.2379045,39.41490470537099,40.067783,1.5714385589715831
5320,DoE1_R4_aug_15,6.709339559706471,0.0,0.0,6.212718510517284,5.6806636,39.43028851840408,37.263508,1.5718826236921926
5491,DoE1_R4_aug_15,8.108482321547699,0.0,0.0,7.257303866218617,7.636349,42.01261185249547,40.877014,1.657795445423357
5665,DoE1_R4_aug_15,9.532171447631756,0.0,0.0,8.105517657225436,7.8576355,44.56489663004056,45.882248,1.7569697762868344
5703,DoE1_R4_aug_15,9.84309206137425,0.0,0.0,8.256239710733638,7.9826155,45.115635879126515,44.15734,1.7818763700198132
5705,DoE1_R4_aug_15,9.859456304202803,0.0,0.0,8.263797979652155,8.635288,45.14457522389078,44.55783,1.7832052892815686
6000,DoE2_R1_aug_01,0.0,1.0129455027591694,0.97120076,-0.5669880037987324,0.0,44.43684442355336,42.60693,0.8890289153160542
6623,DoE2_R1_aug_01,5.004641983545364,1.2720831660486098,1.2321602,6.677104433478731,6.929652,63.095507272897976,63.217667,1.3718805494479644
6639,DoE2_R1_aug_01,5.133172114743961,1.718672325969953,1.6202737,6.79355341193844,7.4524317,63.35640980589736,65.17382,1.3916356881814194
6759,DoE2_R1_aug_01,6.097148098733437,8.150609528050758,7.9553647,7.517465719521929,7.7989855,64.78427383920912,63.31543,1.5457380859569838
6817,DoE2_R1_aug_01,6.56306982432835,13.523397070632559,12.6190605,7.7666085326748755,8.496602,65.11104608725678,63.555954,1.6319240078578792
6828,DoE2_R1_aug_01,6.651434289527386,14.70822591537249,15.941352,7.80600866133838,7.499538,65.14437583566801,64.533936,1.6489035554840143
6864,DoE2_R1_aug_01,6.940627084724229,18.930611889600954,18.122849,7.916902249880952,7.481422,65.18734564902573,66.09055,1.705882924351529
6880,DoE2_R1_aug_01,7.069157215922825,20.969393024868086,19.690683,7.957149173482541,8.127503,65.17327063026877,65.60539,1.7319640373643719
6000,DoE2_R1_aug_02,0.0,1.0129455027591694,1.0291294,-0.5669880037987324,0.0,44.43684442355336,43.90652,0.8890289153160542
6212,DoE2_R1_aug_02,1.703024238381408,4.501306862141082,4.0600395,2.375975861203745,2.8787181,52.104515040127,51.678326,1.001715597653168
6228,DoE2_R1_aug_02,1.8315543695800047,4.345325695025243,4.7202168,2.5825416099546468,2.7500813,52.64900421773726,56.098064,1.011954429015041
6348,DoE2_R1_aug_02,2.795530353569481,2.3912110455087072,2.6962025,4.044652588624283,3.6627676,56.496920885169004,54.15729,1.1011969669367072
6406,DoE2_R1_aug_02,3.2614520791643944,1.335474849507781,1.3897754,4.690016766616308,5.61513,58.17843257905773,57.772892,1.1486952115364362
6417,DoE2_R1_aug_02,3.3498165443634296,1.1546360495898105,1.0937917,4.807460799365421,4.757969,58.48214078000117,59.734993,1.1580861817644432
6453,DoE2_R1_aug_02,3.6390093395602725,0.6401578613787331,0.6763538,5.1802322189557035,5.345592,59.43962389868646,61.982555,1.190142839347571
6469,DoE2_R1_aug_02,3.7675394707588694,0.4596120774875816,0.51161176,5.340046535261091,4.738738,59.84647460869196,62.155125,1.2051790989077344
6000,DoE2_R1_aug_03,0.0,1.0129455027591694,0.9647772,-0.5669880037987324,0.0,44.43684442355336,41.095745,0.8890289153160542
7055,DoE2_R1_aug_03,8.474955525907479,48.71740435425099,48.26502,8.010710279655635,7.8694673,63.590367999709834,62.380806,2.057349009929729
7071,DoE2_R1_aug_03,8.603485657106075,51.66366737160962,51.805134,7.9782981449269545,7.077318,63.306971856783896,59.80588,2.091914371686303
7191,DoE2_R1_aug_03,9.567461641095552,75.23334068481844,81.54638,7.520244828255047,7.804731,60.37654366105196,62.287098,2.3767801214176876
7249,DoE2_R1_aug_03,10.033383366690465,87.27557972899552,91.47719,7.15666448241522,5.3859816,58.42554418842242,59.413887,2.535640111857189
7260,DoE2_R1_aug_03,10.1217478318895,89.58710171072701,86.49998,7.076811924743458,7.530873,58.014402358672115,57.482376,2.5661647669401275
7296,DoE2_R1_aug_03,10.410940627086342,97.18875850356349,105.78591,6.790632431265262,6.8905764,56.57491601969437,56.520367,2.6766571321425405
7312,DoE2_R1_aug_03,10.53947075828494,100.57794270697244,104.89397,6.651062842938199,6.4005766,55.88829085645007,51.0739,2.7283814249830387
6000,DoE2_R1_aug_04,0.0,1.0129455027591694,1.1115767,-0.5669880037987324,0.0,44.43684442355336,43.084446,0.8890289153160542
6233,DoE2_R1_aug_04,1.8717200355795662,4.289215469285339,4.232724,2.6465702119169405,2.9662902,52.81781621093002,54.43156,1.015225505071932
6249,DoE2_R1_aug_04,2.000250166778163,4.0884801402071265,4.093907,2.8497490117661237,2.9847667,53.353542675833324,57.78136,1.0259330490183243
6369,DoE2_R1_aug_04,2.9642261507676393,1.9962817769585253,2.1159544,4.2832734922326114,5.1286206,57.12076038727886,57.553112,1.1181014065224444
6427,DoE2_R1_aug_04,3.4301478763625526,0.9987890960469423,1.063638,4.912806429304562,5.319517,58.75379214602528,58.917313,1.1667731481587535
6438,DoE2_R1_aug_04,3.518512341561588,0.8381850540600411,0.8484673,5.027099888175912,5.4012804,59.04760926097703,60.65247,1.176513037864042
6474,DoE2_R1_aug_04,3.807705136758431,0.41041332957450116,0.3628371,5.389230193282966,5.146271,59.97116862329044,63.11219,1.2099933009605168
6490,DoE2_R1_aug_04,3.9362352679570276,0.27847607536324936,0.27347624,5.544152784358984,5.9379625,60.36217849279511,61.0671,1.225800786948846
6000,DoE2_R1_aug_05,0.0,1.0129455027591694,1.118481,-0.5669880037987324,0.0,44.43684442355336,45.21812,0.8890289153160542
7189,DoE2_R1_aug_05,9.551395374695726,74.8236594984919,75.00116,7.531085518499598,7.1476483,60.43742567674073,60.095253,2.3714918943927787
7205,DoE2_R1_aug_05,9.679925505894323,78.11288815117489,82.236084,7.441223604491542,10.088923,59.93855945479712,60.766987,2.4142360286226836
7325,DoE2_R1_aug_05,10.643901489883799,103.33304684537953,101.98026,6.5319775568912695,6.572892,55.30886652760351,54.30339,2.7713655545735514
7383,DoE2_R1_aug_05,11.109823215478713,115.58991889295922,118.66668,5.937466720483694,4.818575,52.483898852091585,53.905727,2.9738755837180317
7394,DoE2_R1_aug_05,11.198187680677748,117.89927866122952,112.06067,5.812871999935965,6.2017007,51.90313320013139,47.44551,3.014307897771064
7430,DoE2_R1_aug_05,11.487380475874591,125.39829461863519,132.56505,5.378156967513247,5.742555,49.89988441197456,49.712254,3.1488471505126947
7446,DoE2_R1_aug_05,11.615910607073188,128.6948691455473,122.83542,5.171535693816084,5.847428,48.95845459626592,50.531094,3.213111836928736
6000,DoE2_R1_aug_06,0.0,1.0129455027591694,1.057879,-0.5669880037987324,0.0,44.43684442355336,46.746983,0.8890289153160542
6407,DoE2_R1_aug_06,3.2694852123643066,1.3186661548793097,1.3445064,4.70076057612651,4.3964195,58.20625126366594,59.04658,1.1495423350576144
6423,DoE2_R1_aug_06,3.3980153435629035,1.0600721093381598,0.99367225,4.87083191783634,4.8080187,58.645645771905315,61.569725,1.1632801724922557
6543,DoE2_R1_aug_06,4.36199132755238,0.17096266649925695,0.18318233,6.029665587466974,6.521463,61.566265319845755,55.265507,1.2795983515101699
6601,DoE2_R1_aug_06,4.827913053147293,0.7905444852339194,0.90274876,6.509740279244038,5.503866,62.71159717974005,64.65473,1.3453389788799655
6612,DoE2_R1_aug_06,4.9162775183463285,1.0127608854289782,1.1059402,6.594461118151124,8.514783,62.907147529009954,65.90041,1.3585140409793732
6648,DoE2_R1_aug_06,5.205470313543171,2.0075774820690597,2.2101438,6.857072812679916,7.047136,63.496239437213305,63.038376,1.4028967297898416
6664,DoE2_R1_aug_06,5.334000444741768,2.5913580992880103,2.6049056,6.9664197989017556,6.847135,63.732270005476245,64.37894,1.4231520672846714
6000,DoE2_R1_aug_07,0.0,1.0129455027591694,1.0375123,-0.5669880037987324,0.0,44.43684442355336,45.9164,0.8890289153160542
6078,DoE2_R1_aug_07,0.6265843895931595,3.7988866832840382,3.6021504,0.5554825538069659,0.52874637,47.33312417096174,48.9088,0.9267622157623865
6094,DoE2_R1_aug_07,0.7551145207917563,4.120056762783072,4.5549326,0.7805725123325029,0.64556456,47.919003723402824,46.12314,0.9349315158407367
6214,DoE2_R1_aug_07,1.7190905047812326,4.483875742302511,4.4559913,2.401934450644983,2.4873896,52.17292600357395,53.28864,1.0029768921986104
6272,DoE2_R1_aug_07,2.185012230376146,3.750957329795047,4.0065875,3.137123929750089,3.2299023,54.1111360734467,56.920746,1.0401903609985532
6283,DoE2_R1_aug_07,2.2733766955751813,3.5727107388987625,3.4219892,3.272548796340664,3.634448,54.467973519693814,55.91816,1.0491661354829047
6319,DoE2_R1_aug_07,2.5625694907720242,2.936011142672246,3.06977,3.70627322348981,3.2461123,55.60924333759085,53.87528,1.0780665378691858
6335,DoE2_R1_aug_07,2.691099621970621,2.6368737158690716,2.790986,3.894213655660561,3.711593,56.102649618826135,54.45681,1.0908161733354387
6000,DoE2_R1_aug_08,0.0,1.0129455027591694,0.99208325,-0.5669880037987324,0.0,44.43684442355336,46.685013,0.8890289153160542
6777,DoE2_R1_aug_08,6.241744496331858,9.655537401798432,9.490753,7.602119853602329,7.9914103,64.91239248268762,67.660675,1.5716646246614405
6793,DoE2_R1_aug_08,6.370274627530455,11.117854838156502,10.361113,7.671867202188057,7.6092124,65.00626307667517,64.990204,1.5955052757672334
6913,DoE2_R1_aug_08,7.3342506115199315,25.470237888894097,24.633472,8.022165155154788,7.789747,65.07802556148441,66.158424,1.787394360668574
6971,DoE2_R1_aug_08,7.800172337114845,34.267171545617025,31.290514,8.075955184904672,8.531101,64.68732837039929,62.680134,1.8908497208995712
6982,DoE2_R1_aug_08,7.88853680231388,36.05214065976567,36.266304,8.077219601972383,7.2600255,64.58013730080005,64.951515,1.9114320498374344
7018,DoE2_R1_aug_08,8.177729597510723,42.12879420240432,45.56369,8.06088434063317,9.538277,64.15330280977483,65.19071,1.979661487783498
7034,DoE2_R1_aug_08,8.30625972870932,44.93768906874008,43.402287,8.043394607958,9.632895,63.9255489462662,66.00206,2.0129077241873783
6000,DoE2_R1_aug_09,0.0,1.0129455027591694,0.89304507,-0.5669880037987324,0.0,44.43684442355336,45.597115,0.8890289153160542
6265,DoE2_R1_aug_09,2.12878029797676,3.8591068558234793,3.864859,3.05025927007055,2.6843624,53.88217881352364,56.370094,1.03702396684434
6281,DoE2_R1_aug_09,2.257310429175357,3.6058181707798136,3.774612,3.2480248708966357,2.921515,54.40336659185015,54.334347,1.0475410357000277
6401,DoE2_R1_aug_09,3.221286413164833,1.4205324964352166,1.4348155,4.636097967923779,4.3088694,58.03871960435579,56.62464,1.144478128632714
6459,DoE2_R1_aug_09,3.6872081387597464,0.5684993892200154,0.6184461,5.240593123449231,5.395191,59.59357799328284,53.63703,1.195717888742656
6470,DoE2_R1_aug_09,3.7755726039587816,0.44948414438621764,0.42011905,5.349912365694553,5.3509483,59.87150761491873,57.700012,1.2061373645402005
6506,DoE2_R1_aug_09,4.0647653991556245,0.18903434519306295,0.1820167,5.695260337640607,5.1842146,60.740705175815265,59.684555,1.2422709652497281
6522,DoE2_R1_aug_09,4.193295530354222,0.1468106937093534,0.15397345,5.84247673719425,6.395479,61.106390640200104,62.88877,1.2576031234440401
6000,DoE2_R1_aug_10,0.0,1.0129455027591694,0.94262105,-0.5669880037987324,0.0,44.43684442355336,44.177727,0.8890289153160542
6856,DoE2_R1_aug_10,6.87636201912493,17.947888730815983,17.668377,7.89467618793107,7.110982,65.18665970797338,62.768196,1.6930235761034798
6872,DoE2_R1_aug_10,7.004892150323527,19.937923857583627,17.93846,7.937729749895342,9.088956,65.18289561528323,60.848434,1.7188618347330906
6992,DoE2_R1_aug_10,7.968868134313003,37.70476575183334,39.236664,8.075844963497326,8.074516,64.47332412935683,66.29136,1.9304294254976602
7050,DoE2_R1_aug_10,8.434789859907916,47.80825233071487,45.620953,8.01950189574651,6.587769,63.67393818302764,62.591454,2.046677337569125
7061,DoE2_R1_aug_10,8.523154325106953,49.81574276051278,54.602512,7.999321873839651,8.010291,63.48695488359171,67.89426,2.0702348074135752
7097,DoE2_R1_aug_10,8.812347120303794,56.564307616439066,58.799442,7.911562836559561,8.326979,62.79389438530471,58.243168,2.14958486236562
7113,DoE2_R1_aug_10,8.94087725150239,59.64412577293163,63.835926,7.861718492030342,8.733415,62.44531604928042,57.891045,2.18611228377763
6000,DoE2_R1_aug_11,0.0,1.0129455027591694,0.996533,-0.5669880037987324,0.0,44.43684442355336,42.973278,0.8890289153160542
6226,DoE2_R1_aug_11,1.8154881031801802,4.366825300788838,4.668019,2.556859802855689,2.3122098,52.58129778175245,53.47086,1.0106557052188219
6369,DoE2_R1_aug_11,2.9642261507676393,1.9962817769585253,1.8806243,4.2832734922326114,4.618602,57.12076038727886,54.480812,1.1181014065224444
6653,DoE2_R1_aug_11,5.245635979542733,2.1802123863070086,2.1348937,6.891737884711688,6.946333,63.571736580844664,61.792427,1.409195464299956
6678,DoE2_R1_aug_11,5.4464643095405405,3.1789937638347876,3.1067207,7.058292467760977,7.7756953,63.92537490776557,63.895367,1.44109423323695
6856,DoE2_R1_aug_11,6.87636201912493,17.947888730815983,18.776138,7.89467618793107,9.219423,65.18665970797338,63.01847,1.6930235761034798
7191,DoE2_R1_aug_11,9.567461641095552,75.23334068481844,78.62861,7.520244828255047,7.5998774,60.37654366105196,57.603634,2.3767801214176876
7429,DoE2_R1_aug_11,11.479347342674679,125.19143296928846,125.879196,5.39079485806254,6.149323,49.95767217659407,45.985935,3.1448819738904454
6000,DoE2_R1_aug_12,0.0,1.0129455027591694,0.99941236,-0.5669880037987324,0.0,44.43684442355336,45.077236,0.8890289153160542
6476,DoE2_R1_aug_12,3.8237714031582555,0.39175861426907765,0.40813056,5.4088015504280245,5.3662715,60.02071529381235,64.68594,1.211935215480694
6674,DoE2_R1_aug_12,5.414331776740891,3.003581095371331,3.0478413,7.032408825718303,6.4620867,63.87149550058692,60.102146,1.4359488924414687
6716,DoE2_R1_aug_12,5.751723371137208,5.161280855764126,4.992962,7.289338919734123,7.7471175,64.3844126785021,64.91705,1.4905877215484866
6787,DoE2_R1_aug_12,6.3220758283309815,10.555978773227661,10.980627,7.646323852345415,7.4449835,64.97329019617527,65.48313,1.5865261075030277
7171,DoE2_R1_aug_12,9.406798977097305,71.15717931341732,66.982376,7.623649009920442,9.873076,60.96653860271537,59.31477,2.324579697316433
7234,DoE2_R1_aug_12,9.91288636869178,84.13535517433519,87.27702,7.259902803872185,6.8010235,58.96484810329382,56.18679,2.4920356745459387
7403,DoE2_R1_aug_12,11.27048587947696,119.78317289617033,119.97308,5.708078843500845,5.7420225,51.41711219912847,48.76738,3.047879710948355
6000,DoE2_R1_aug_13,0.0,1.0129455027591694,1.0844519,-0.5669880037987324,0.0,44.43684442355336,44.108994,0.8890289153160542
6532,DoE2_R1_aug_13,4.273626862353344,0.14649724286076715,0.14595947,5.932477189368076,4.6281395,61.328264037550994,57.842754,1.2679438802231406
6727,DoE2_R1_aug_13,5.840087836336243,5.847264567871385,6.0952773,7.3511178047593315,6.8456135,64.4990386744613,66.757774,1.5050715851891396
6874,DoE2_R1_aug_13,7.020958416723351,20.193543271731755,18.717854,7.942716984617023,8.322918,65.18097604322999,67.995,1.722125681034836
6996,DoE2_R1_aug_13,8.001000667112653,38.37359933074546,37.980515,8.074617676466168,8.035399,64.42808329951953,62.025955,1.9381063870271387
7143,DoE2_R1_aug_13,9.18187124749976,65.536334712237,65.08949,7.749929519151607,6.8221126,61.72303511914078,60.136955,2.2570224736281026
7190,DoE2_R1_aug_13,9.559428507895639,75.02844539864003,67.02244,7.525679128670076,6.193416,60.40703720222633,64.453804,2.3741340788164775
7305,DoE2_R1_aug_13,10.483238825885554,99.09476497958903,95.57519,6.713070647918876,6.2171745,56.19227313270035,54.00256,2.705592878454813
6000,DoE2_R1_aug_14,0.0,1.0129455027591694,1.0120947,-0.5669880037987324,0.0,44.43684442355336,43.810028,0.8890289153160542
6345,DoE2_R1_aug_14,2.771430953969744,2.4479605169131315,2.6818528,4.010118380745834,4.1629505,56.40647346850205,56.645054,1.0987976100122236
6454,DoE2_R1_aug_14,3.647042472760185,0.6278997111786842,0.6452432,5.190328015407146,4.512524,59.46539724502048,59.617218,1.1910669167777193
6532,DoE2_R1_aug_14,4.273626862353344,0.14649724286076715,0.14250503,5.932477189368076,6.1155834,61.328264037550994,59.679672,1.2679438802231406
6781,DoE2_R1_aug_14,6.273877029131508,10.010270676424552,10.337458,7.620045323466771,7.3288274,64.93763935093611,69.61303,1.5775939978566564
6830,DoE2_R1_aug_14,6.6675005559272105,14.929071338512642,15.474472,7.812897659778974,7.084413,65.1494311408918,62.599457,1.652011338330574
7074,DoE2_R1_aug_14,8.627585056705811,52.22217229232205,53.508644,7.971490737193955,7.052626,63.25110826282757,69.14499,2.098469941498853
7333,DoE2_R1_aug_14,10.708166555483098,105.02824250601068,101.07846,6.456141685251154,6.1687217,54.94261949998228,52.2642,2.7982489611241412
6000,DoE2_R1_aug_15,0.0,1.0129455027591694,1.0567772,-0.5669880037987324,0.0,44.43684442355336,41.370255,0.8890289153160542
6035,DoE2_R1_aug_15,0.28115966199693054,2.5305817325538094,2.4456801,-0.058426487092886066,0.0,45.74339811788736,45.308586,0.9054408561562837
6142,DoE2_R1_aug_15,1.1407049143875467,4.6561309992647395,4.5787487,1.443950913545921,1.2658784,49.65347890761046,49.829453,0.960510429485482
6177,DoE2_R1_aug_15,1.4218645763844773,4.698083340335685,4.603638,1.9155285715709922,2.0240722,50.89210634614334,49.682205,0.980440281301181
6628,DoE2_R1_aug_15,5.044807649544925,1.4026384049979317,1.4043962,6.713976102278113,6.275724,63.17871681100173,69.22377,1.3780157322629216
6724,DoE2_R1_aug_15,5.8159884367365065,5.6549716500132945,5.871399,7.334499657211464,7.195959,64.46860588818441,62.28373,1.5011163962621739
6777,DoE2_R1_aug_15,6.241744496331858,9.655537401798432,9.005018,7.602119853602329,6.3642635,64.91239248268762,64.83405,1.5716646246614405
7143,DoE2_R1_aug_15,9.18187124749976,65.536334712237,63.397778,7.749929519151607,6.6638355,61.72303511914078,63.36422,2.2570224736281026
7500,DoE2_R2_aug_01,0.0,0.0,0.0,-0.038980715745925806,0.0,43.57163333786195,41.60157,1.1021559554545832
