,process,t,G_exp,G,P_exp,P,X_exp,X,V_N
400,exp5_aug_10,0.0,0.0,0.0,-0.02604143744906264,0.0,3.4580471650943703,3.47665,0.5013187530271608
426,exp5_aug_10,8.141414141414142,0.0,0.0,0.7003518541580942,0.73494124,26.46532330480961,27.12175,0.6316423276083851
429,exp5_aug_10,9.080808080808081,0.0,0.0,0.8098109017039732,0.78148824,28.229316967719612,27.531197,0.6455743404570918
439,exp5_aug_10,12.212121212121213,0.0,0.0,1.189115691950666,1.1677486,33.06080298173498,32.67285,0.6905409937011732
455,exp5_aug_10,17.22222222222222,0.0,0.0,1.7853981754160158,1.7887365,38.10803317161932,42.588707,0.7581969167873123
458,exp5_aug_10,18.161616161616163,0.0,0.0,1.8879629596738252,1.836068,38.77882703122096,39.686115,0.7703526041457542
464,exp5_aug_10,20.04040404040404,0.0,0.0,2.0779825261330536,2.1467545,39.93455846764306,38.21984,0.7942095256483755
472,exp5_aug_10,22.545454545454547,0.0,0.0,2.2910354922842586,2.3038087,41.196117065682586,38.4481,0.8251431221206844
495,exp5_aug_10,29.747474747474747,0.0,0.0,2.522723458014684,2.6053574,44.51387535882381,45.601406,0.9094303309472
500,exp6_aug_01,0.0,0.0,0.0,-0.017652471636034374,0.0,3.5965857434099977,3.5111682,0.5013187530271613
504,exp6_aug_01,1.2525252525252526,0.0,0.0,0.05104754775992341,0.05659222,8.241346292160843,8.884,0.5225639049413661
517,exp6_aug_01,5.3232323232323235,0.0,0.0,0.37788295295623486,0.38281778,20.523234534028983,19.740004,0.5885387111653546
530,exp6_aug_01,9.393939393939394,0.0,0.0,0.817036589574476,0.8537457,29.11396538056278,30.500746,0.6501717440521337
542,exp6_aug_01,13.151515151515152,0.0,0.0,1.2703072932509996,1.1562774,34.455709604489485,38.783283,0.7036109102765401
559,exp6_aug_01,18.474747474747474,0.0,0.0,1.8970816038295553,1.8811501,39.019619807187304,38.305542,0.7743701336065615
586,exp6_aug_01,26.92929292929293,0.0,0.0,2.553284258639186,2.344718,43.04549863612812,41.506187,0.8771721145939021
591,exp6_aug_01,28.494949494949495,0.0,0.0,2.593492573868783,2.5668526,43.830160704927096,41.709095,0.8951948650997004
594,exp6_aug_01,29.434343434343436,0.0,0.0,2.6016046603112617,2.5689394,44.35752305969364,42.335625,0.9058858486159482
500,exp6_aug_02,0.0,0.0,0.0,-0.017652471636034374,0.0,3.5965857434099977,3.4954352,0.5013187530271613
503,exp6_aug_02,0.9393939393939394,0.0,0.0,0.03227593148817046,0.033000723,7.120884385245826,6.6452656,0.5172957940328203
526,exp6_aug_02,8.141414141414142,0.0,0.0,0.6735477293977988,0.6516213,26.816005736525856,22.265001,0.6316423276083859
552,exp6_aug_02,16.282828282828284,0.0,0.0,1.648175428878038,1.5963987,37.473889495168386,37.87975,0.7458821512818608
564,exp6_aug_02,20.04040404040404,0.0,0.0,2.061008375763442,1.9495609,39.91749752940172,40.12196,0.7942095256483748
567,exp6_aug_02,20.97979797979798,0.0,0.0,2.15218354122951,2.2462885,40.39546477845554,43.877438,0.8059221504059363
578,exp6_aug_02,24.424242424242426,0.0,0.0,2.4271216147742267,2.6451583,41.934728910278125,41.787296,0.847745657766287
583,exp6_aug_02,25.98989898989899,0.0,0.0,2.5143457748927065,2.407558,42.61533355184971,41.748066,0.8662265162626577
590,exp6_aug_02,28.181818181818183,0.0,0.0,2.588047036539558,2.6886117,43.66476640597921,44.001053,0.8916113219625057
500,exp6_aug_03,0.0,0.0,0.0,-0.017652471636034374,0.0,3.5965857434099977,3.4710777,0.5013187530271613
504,exp6_aug_03,1.2525252525252526,0.0,0.0,0.05104754775992341,0.05140823,8.241346292160843,9.136758,0.5225639049413661
510,exp6_aug_03,3.1313131313131315,0.0,0.0,0.18412165608051512,0.18513197,14.419270395152209,13.974768,0.553582857022504
531,exp6_aug_03,9.707070707070708,0.0,0.0,0.8537525386769514,0.81435597,29.6447157509451,29.319395,0.6547461988653857
534,exp6_aug_03,10.646464646464647,0.0,0.0,0.9654891993292005,0.9924372,31.137785766946056,31.351414,0.6683339799872547
547,exp6_aug_03,14.717171717171718,0.0,0.0,1.46115602757925,1.5843303,36.10202190729549,39.062614,0.7249885663785326
575,exp6_aug_03,23.484848484848484,0.0,0.0,2.3625905144650883,2.3152726,41.53223546818444,40.11887,0.8365049446613524
578,exp6_aug_03,24.424242424242426,0.0,0.0,2.4271216147742267,2.5069036,41.934728910278125,40.929348,0.847745657766287
593,exp6_aug_03,29.121212121212125,0.0,0.0,2.600298645029329,2.6829293,44.17617691913689,44.705105,0.9023319174891369
500,exp6_aug_04,0.0,0.0,0.0,-0.017652471636034374,0.0,3.5965857434099977,3.488822,0.5013187530271613
518,exp6_aug_04,5.636363636363637,0.0,0.0,0.4084396321003764,0.42498717,21.30496783775315,20.518782,0.5934279532500849
545,exp6_aug_04,14.090909090909092,0.0,0.0,1.3850852388886237,1.4312623,35.478965140496946,34.47791,0.716497069042569
550,exp6_aug_04,15.656565656565657,0.0,0.0,1.5740452625196142,1.56986,36.955178924631895,37.940228,0.7375811183660903
553,exp6_aug_04,16.5959595959596,0.0,0.0,1.6848199371526213,1.8173043,37.71931288607256,33.840076,0.7500051000288203
556,exp6_aug_04,17.535353535353536,0.0,0.0,1.7927440510615182,1.6103617,38.40420083309763,37.70193,0.7622662066734134
579,exp6_aug_04,24.737373737373737,0.0,0.0,2.446671905570116,2.4959784,42.06890598105779,42.660545,0.8514666333006533
594,exp6_aug_04,29.434343434343436,0.0,0.0,2.6016046603112617,2.4880166,44.35752305969364,48.55457,0.9058858486159482
599,exp6_aug_04,31.0,0.0,0.0,2.586074162749737,2.5808048,45.36211860289233,41.949978,0.9235179910623295
500,exp6_aug_05,0.0,0.0,0.0,-0.017652471636034374,0.0,3.5965857434099977,3.657695,0.5013187530271613
504,exp6_aug_05,1.2525252525252526,0.0,0.0,0.05104754775992341,0.05075818,8.241346292160843,8.408698,0.5225639049413661
507,exp6_aug_05,2.191919191919192,0.0,0.0,0.11336721242051322,0.10284975,11.44488866887892,11.41996,0.5381984825089694
513,exp6_aug_05,4.070707070707071,0.0,0.0,0.2625748783231777,0.26348448,17.17426851246087,17.443707,0.568722723788661
522,exp6_aug_05,6.888888888888889,0.0,0.0,0.5367672123796163,0.5188869,24.220731625400806,25.062414,0.61273223066978
530,exp6_aug_05,9.393939393939394,0.0,0.0,0.817036589574476,0.78332376,29.11396538056278,29.884539,0.6501717440521337
542,exp6_aug_05,13.151515151515152,0.0,0.0,1.2703072932509996,1.2947991,34.455709604489485,33.427197,0.7036109102765401
575,exp6_aug_05,23.484848484848484,0.0,0.0,2.3625905144650883,2.335095,41.53223546818444,39.47045,0.8365049446613524
588,exp6_aug_05,27.555555555555557,0.0,0.0,2.573207254756678,2.5203583,43.347394861160396,49.755096,0.8844131471167385
500,exp6_aug_06,0.0,0.0,0.0,-0.017652471636034374,0.0,3.5965857434099977,3.6416543,0.5013187530271613
514,exp6_aug_06,4.383838383838384,0.0,0.0,0.2903095821405267,0.2856534,18.04553916414844,17.55858,0.57371599536307
520,exp6_aug_06,6.262626262626263,0.0,0.0,0.4714377680488505,0.45440015,22.804359391731957,23.862001,0.6031302082692083
543,exp6_aug_06,13.464646464646465,0.0,0.0,1.30861983111084,1.2544888,34.80910031812982,34.220085,0.707926432816541
550,exp6_aug_06,15.656565656565657,0.0,0.0,1.5740452625196142,1.6491238,36.955178924631895,38.140297,0.7375811183660903
567,exp6_aug_06,20.97979797979798,0.0,0.0,2.15218354122951,2.2554326,40.39546477845554,45.33674,0.8059221504059363
573,exp6_aug_06,22.85858585858586,0.0,0.0,2.31494218373805,2.273506,41.26031685551895,43.614445,0.8289442044670186
590,exp6_aug_06,28.181818181818183,0.0,0.0,2.588047036539558,2.5105364,43.66476640597921,42.80122,0.8916113219625057
599,exp6_aug_06,31.0,0.0,0.0,2.586074162749737,2.8842883,45.36211860289233,46.470066,0.9235179910623295
500,exp6_aug_07,0.0,0.0,0.0,-0.017652471636034374,0.0,3.5965857434099977,3.8274636,0.5013187530271613
504,exp6_aug_07,1.2525252525252526,0.0,0.0,0.05104754775992341,0.05161739,8.241346292160843,8.556136,0.5225639049413661
509,exp6_aug_07,2.8181818181818183,0.0,0.0,0.15964507598507058,0.15870829,13.452668593142619,13.564549,0.5484821809618585
517,exp6_aug_07,5.3232323232323235,0.0,0.0,0.37788295295623486,0.34671587,20.523234534028983,21.383598,0.5885387111653546
530,exp6_aug_07,9.393939393939394,0.0,0.0,0.817036589574476,0.831872,29.11396538056278,28.23981,0.6501717440521337
536,exp6_aug_07,11.272727272727273,0.0,0.0,1.0410317248044403,1.1130157,32.05413599146584,29.95083,0.6772816240097773
573,exp6_aug_07,22.85858585858586,0.0,0.0,2.31494218373805,2.3561378,41.26031685551895,41.31874,0.8289442044670186
593,exp6_aug_07,29.121212121212125,0.0,0.0,2.600298645029329,2.7389836,44.17617691913689,46.408978,0.9023319174891369
596,exp6_aug_07,30.060606060606062,0.0,0.0,2.599886353904972,2.5059016,44.73870197094788,44.871418,0.912965575420181
500,exp6_aug_08,0.0,0.0,0.0,-0.017652471636034374,0.0,3.5965857434099977,3.5623617,0.5013187530271613
510,exp6_aug_08,3.1313131313131315,0.0,0.0,0.18412165608051512,0.18756449,14.419270395152209,13.53694,0.553582857022504
513,exp6_aug_08,4.070707070707071,0.0,0.0,0.2625748783231777,0.2683966,17.17426851246087,18.491007,0.568722723788661
521,exp6_aug_08,6.575757575757576,0.0,0.0,0.5038247063037942,0.52492684,23.522741867281415,26.992332,0.6079436430781704
525,exp6_aug_08,7.828282828282829,0.0,0.0,0.638655544785408,0.6571466,26.195965721652637,22.845903,0.6269510195133393
571,exp6_aug_08,22.232323232323232,0.0,0.0,2.26384619515807,2.3019238,40.982146803795175,44.181553,0.8213279503585238
574,exp6_aug_08,23.171717171717173,0.0,0.0,2.3392109359705335,2.1366735,41.39687653541027,39.415783,0.8327314083348132
584,exp6_aug_08,26.303030303030305,0.0,0.0,2.528496122384639,2.5189898,42.75618082970306,45.132782,0.8698865368957176
594,exp6_aug_08,29.434343434343436,0.0,0.0,2.6016046603112617,2.4210713,44.35752305969364,43.90857,0.9058858486159482
500,exp6_aug_09,0.0,0.0,0.0,-0.017652471636034374,0.0,3.5965857434099977,3.5698116,0.5013187530271613
508,exp6_aug_09,2.505050505050505,0.0,0.0,0.13605117500683847,0.12999769,12.461328721933995,13.606519,0.543354126436442
528,exp6_aug_09,8.767676767676768,0.0,0.0,0.7445626536901034,0.7851382,28.00070141634068,28.869976,0.6409537771429776
532,exp6_aug_09,10.02020202020202,0.0,0.0,0.8907514628533603,0.92353284,30.158694530371474,30.135248,0.6592979158341331
538,exp6_aug_09,11.8989898989899,0.0,0.0,1.1171609650815242,1.2822984,32.910642105110135,33.255253,0.6861425353999798
550,exp6_aug_09,15.656565656565657,0.0,0.0,1.5740452625196142,1.6074307,36.955178924631895,36.4136,0.7375811183660903
557,exp6_aug_09,17.84848484848485,0.0,0.0,1.8279580878105524,1.7419978,38.61657644903491,38.491066,0.7663180321471325
561,exp6_aug_09,19.101010101010104,0.0,0.0,1.9642839813785091,1.9685972,39.39613341802627,37.613197,0.7823549086638775
577,exp6_aug_09,24.111111111111114,0.0,0.0,2.406573113141629,2.3238318,41.80079954297095,44.291077,0.8440118584398044
500,exp6_aug_10,0.0,0.0,0.0,-0.017652471636034374,0.0,3.5965857434099977,3.597677,0.5013187530271613
528,exp6_aug_10,8.767676767676768,0.0,0.0,0.7445626536901034,0.7808793,28.00070141634068,27.830921,0.6409537771429776
556,exp6_aug_10,17.535353535353536,0.0,0.0,1.7927440510615182,1.6817068,38.40420083309763,36.365345,0.7622662066734134
568,exp6_aug_10,21.292929292929294,0.0,0.0,2.181214891120989,2.131011,40.5468333066455,40.617424,0.8097957892042451
572,exp6_aug_10,22.545454545454547,0.0,0.0,2.28981151704233,2.2490046,41.12219431586305,43.08117,0.8251431221206835
576,exp6_aug_10,23.7979797979798,0.0,0.0,2.385053659947018,2.2904048,41.66675576648886,37.89022,0.8402650243839211
585,exp6_aug_10,26.61616161616162,0.0,0.0,2.5414847033916974,2.4265087,42.8994484869134,44.166557,0.8735349993603708
588,exp6_aug_10,27.555555555555557,0.0,0.0,2.573207254756678,2.4128244,43.347394861160396,41.948643,0.8844131471167385
593,exp6_aug_10,29.121212121212125,0.0,0.0,2.600298645029329,2.336359,44.17617691913689,43.91603,0.9023319174891369
600,exp7_aug_01,0.0,0.0,0.0,-0.07359020239256013,0.0,3.8907634708449303,3.8176074,0.5012571700723294
610,exp7_aug_01,3.1313131313131315,0.0,0.0,0.2778153903463448,0.2792087,13.992428811184844,13.883434,0.5511577094026088
623,exp7_aug_01,7.202020202020202,0.0,0.0,0.7083323114266872,0.7038605,24.451201953203146,23.550669,0.6131092405240298
627,exp7_aug_01,8.454545454545455,0.0,0.0,0.8349306203836835,0.8558802,27.098817072794862,27.386343,0.6315233605995066
633,exp7_aug_01,10.333333333333334,0.0,0.0,1.019736631759438,1.0007687,30.595091038657475,31.004904,0.6585849011584632
642,exp7_aug_01,13.151515151515152,0.0,0.0,1.2856508069947525,1.2021271,34.82284415958756,37.369537,0.6979403787441609
659,exp7_aug_01,18.474747474747474,0.0,0.0,1.7518403683477202,1.8074186,39.76908032895146,37.21421,0.7683522941025321
670,exp7_aug_01,21.91919191919192,0.0,0.0,2.0290567923223666,2.091697,41.08447585877694,40.713078,0.8112763588946621
676,exp7_aug_01,23.7979797979798,0.0,0.0,2.1723910053579303,2.3200705,41.24855803513569,46.683556,0.8338465559465825
600,exp7_aug_02,0.0,0.0,0.0,-0.07359020239256013,0.0,3.8907634708449303,3.4913237,0.5012571700723294
604,exp7_aug_02,1.2525252525252526,0.0,0.0,0.0691125111631165,0.06692539,8.15533655580279,8.344365,0.5214556748084582
614,exp7_aug_02,4.383838383838384,0.0,0.0,0.4134183161583315,0.41331622,17.522091402189695,17.237577,0.5705667982449703
618,exp7_aug_02,5.636363636363637,0.0,0.0,0.546223487420873,0.573391,20.771524998157293,20.733166,0.5896659776733724
645,exp7_aug_02,14.090909090909092,0.0,0.0,1.371317562399812,1.3967658,35.97423110539653,31.97449,0.7107346968389889
652,exp7_aug_02,16.282828282828284,0.0,0.0,1.565512567472099,1.5695307,38.18658249467809,40.01258,0.7399693584176468
657,exp7_aug_02,17.84848484848485,0.0,0.0,1.6993991010809726,1.6300669,39.378756146766854,37.13624,0.7603287488295611
661,exp7_aug_02,19.101010101010104,0.0,0.0,1.8036499550007274,1.8192092,40.111421695036704,42.288925,0.7763077749670004
695,exp7_aug_02,29.747474747474747,0.0,0.0,2.5906839064168,2.6622562,39.54052628850301,42.146187,0.901542479326156
600,exp7_aug_03,0.0,0.0,0.0,-0.07359020239256013,0.0,3.8907634708449303,3.6040688,0.5012571700723294
632,exp7_aug_03,10.02020202020202,0.0,0.0,0.9893570942841396,1.0192605,30.05105466911329,31.474499,0.6541208888221176
641,exp7_aug_03,12.83838383838384,0.0,0.0,1.2567670847263535,1.3686981,34.41105100219289,35.45556,0.693639865566432
654,exp7_aug_03,16.90909090909091,0.0,0.0,1.619546211444458,1.5629429,38.701155967906125,42.380795,0.7481648950067332
664,exp7_aug_03,20.04040404040404,0.0,0.0,1.880186521415104,1.9364507,40.537112089375725,41.249847,0.7881142906451892
669,exp7_aug_03,21.60606060606061,0.0,0.0,2.0046317248296788,1.9991423,41.020580716303854,40.697037,0.8074574214020565
674,exp7_aug_03,23.171717171717173,0.0,0.0,2.1252230327745147,2.1279948,41.23481567686083,42.52534,0.8263882231404862
688,exp7_aug_03,27.555555555555557,0.0,0.0,2.4427764963273364,2.5063164,40.532834885493386,41.711273,0.877256518593703
698,exp7_aug_03,30.68686868686869,0.0,0.0,2.6518997395551858,2.5902514,38.999086198374314,37.55351,0.911722699631793
600,exp7_aug_04,0.0,0.0,0.0,-0.07359020239256013,0.0,3.8907634708449303,4.2724576,0.5012571700723294
608,exp7_aug_04,2.505050505050505,0.0,0.0,0.20895724081501824,0.20318331,12.120058927803461,12.474986,0.5413359030684168
632,exp7_aug_04,10.02020202020202,0.0,0.0,0.9893570942841396,0.9944329,30.05105466911329,27.620106,0.6541208888221176
641,exp7_aug_04,12.83838383838384,0.0,0.0,1.2567670847263535,1.3723801,34.41105100219289,34.83605,0.693639865566432
644,exp7_aug_04,13.777777777777779,0.0,0.0,1.3429256693980172,1.3734138,35.60431157545237,33.73536,0.7064877420863005
666,exp7_aug_04,20.666666666666668,0.0,0.0,1.9304300817050193,1.9726284,40.76378866600752,40.84296,0.7959014407832593
674,exp7_aug_04,23.171717171717173,0.0,0.0,2.1252230327745147,2.234366,41.23481567686083,39.804665,0.8263882231404862
692,exp7_aug_04,28.80808080808081,0.0,0.0,2.5281687563400155,2.5133095,40.01373902119601,41.124565,0.8912260574023648
697,exp7_aug_04,30.373737373737377,0.0,0.0,2.631638203001994,2.849411,39.186942653015066,40.924095,0.9083443392194775
600,exp7_aug_05,0.0,0.0,0.0,-0.07359020239256013,0.0,3.8907634708449303,3.6288645,0.5012571700723294
622,exp7_aug_05,6.888888888888889,0.0,0.0,0.6762549958757011,0.6413638,23.748578286255636,23.835619,0.6084585945126998
640,exp7_aug_05,12.525252525252526,0.0,0.0,1.2277186665021573,1.3503399,33.9850546975074,34.510193,0.689321394992079
649,exp7_aug_05,15.343434343434344,0.0,0.0,1.483256996522247,1.3816998,37.31800953911475,35.39218,0.72754555659044
658,exp7_aug_05,18.161616161616163,0.0,0.0,1.7256988830077962,1.6569189,39.57997740774008,35.671234,0.7643490556641789
674,exp7_aug_05,23.171717171717173,0.0,0.0,2.1252230327745147,1.9979961,41.23481567686083,44.76593,0.8263882231404862
682,exp7_aug_05,25.67676767676768,0.0,0.0,2.3102704701501384,2.4229865,41.05584793764386,41.515324,0.8558361773349346
690,exp7_aug_05,28.181818181818183,0.0,0.0,2.485765127765744,2.4071937,40.289674945700405,39.433243,0.8842720779656786
695,exp7_aug_05,29.747474747474747,0.0,0.0,2.5906839064168,2.7353647,39.54052628850301,42.86371,0.901542479326156
600,exp7_aug_06,0.0,0.0,0.0,-0.07359020239256013,0.0,3.8907634708449303,3.8735375,0.5012571700723294
618,exp7_aug_06,5.636363636363637,0.0,0.0,0.546223487420873,0.53728,20.771524998157293,20.904959,0.5896659776733724
624,exp7_aug_06,7.515151515151516,0.0,0.0,0.7402381552195136,0.80848086,25.13741502959382,26.105246,0.6177409878442366
641,exp7_aug_06,12.83838383838384,0.0,0.0,1.2567670847263535,1.2176466,34.41105100219289,34.22819,0.693639865566432
650,exp7_aug_06,15.656565656565657,0.0,0.0,1.5108367027489926,1.5438538,37.6205924047147,40.544865,0.7317042931841712
664,exp7_aug_06,20.04040404040404,0.0,0.0,1.880186521415104,2.0350118,40.537112089375725,41.835003,0.7881142906451892
676,exp7_aug_06,23.7979797979798,0.0,0.0,2.1723910053579303,2.1108007,41.24855803513569,42.134857,0.8338465559465825
683,exp7_aug_06,25.98989898989899,0.0,0.0,2.3327257674438373,2.307073,40.99090142567091,39.132214,0.8594454625045851
688,exp7_aug_06,27.555555555555557,0.0,0.0,2.4427764963273364,2.4902298,40.532834885493386,35.44466,0.877256518593703
600,exp7_aug_07,0.0,0.0,0.0,-0.07359020239256013,0.0,3.8907634708449303,3.8313897,0.5012571700723294
618,exp7_aug_07,5.636363636363637,0.0,0.0,0.546223487420873,0.5217545,20.771524998157293,20.668634,0.5896659776733724
626,exp7_aug_07,8.141414141414142,0.0,0.0,0.8035369332645476,0.7847594,26.461099953652685,26.385193,0.6269479955878363
643,exp7_aug_07,13.464646464646465,0.0,0.0,1.3143702097408192,1.3470374,35.220556805428394,36.76793,0.7022229868194042
652,exp7_aug_07,16.282828282828284,0.0,0.0,1.565512567472099,1.4828455,38.18658249467809,42.055927,0.7399693584176468
667,exp7_aug_07,20.97979797979798,0.0,0.0,1.955318745954469,1.8832216,40.860359755656134,45.80787,0.7997700146404938
674,exp7_aug_07,23.171717171717173,0.0,0.0,2.1252230327745147,1.996668,41.23481567686083,40.664455,0.8263882231404862
677,exp7_aug_07,24.111111111111114,0.0,0.0,2.1957475222560987,2.2068276,41.24050155166084,43.342514,0.8375515055499125
683,exp7_aug_07,25.98989898989899,0.0,0.0,2.3327257674438373,2.4897976,40.99090142567091,38.76978,0.8594454625045851
600,exp7_aug_08,0.0,0.0,0.0,-0.07359020239256013,0.0,3.8907634708449303,4.086173,0.5012571700723294
625,exp7_aug_08,7.828282828282829,0.0,0.0,0.7719729036876456,0.80228996,25.807340151164663,27.301313,0.622353888767459
629,exp7_aug_08,9.080808080808081,0.0,0.0,0.897208472982517,0.83229494,28.326613803989723,27.239367,0.6406180743732826
635,exp7_aug_08,10.95959595959596,0.0,0.0,1.079992960872958,1.1435307,31.637733713922355,34.5471,0.667457850876089
648,exp7_aug_08,15.030303030303031,0.0,0.0,1.4555156058074208,1.5179473,37.002204612119954,36.356575,0.7233692809531951
671,exp7_aug_08,22.232323232323232,0.0,0.0,2.05332808042973,2.1310024,41.137724290332194,44.95311,0.8150788555206692
676,exp7_aug_08,23.7979797979798,0.0,0.0,2.1723910053579303,2.3519433,41.24855803513569,40.271866,0.8338465559465825
694,exp7_aug_08,29.434343434343436,0.0,0.0,2.569990393517869,2.699381,39.7060081978762,41.43054,0.8981188752568725
697,exp7_aug_08,30.373737373737377,0.0,0.0,2.631638203001994,2.3938746,39.186942653015066,41.07957,0.9083443392194775
600,exp7_aug_09,0.0,0.0,0.0,-0.07359020239256013,0.0,3.8907634708449303,4.2370024,0.5012571700723294
604,exp7_aug_09,1.2525252525252526,0.0,0.0,0.0691125111631165,0.0668867,8.15533655580279,7.774781,0.5214556748084582
607,exp7_aug_09,2.191919191919192,0.0,0.0,0.17426267687589578,0.17896298,11.156560114063533,11.483329,0.5363955013935823
611,exp7_aug_09,3.4444444444444446,0.0,0.0,0.31197972880547803,0.3369988,14.901545152300303,15.850491,0.5560392186502439
620,exp7_aug_09,6.262626262626263,0.0,0.0,0.611584443765393,0.59270823,22.293608637742125,21.152975,0.5991003972401152
646,exp7_aug_09,14.404040404040405,0.0,0.0,1.399546265179668,1.361228,36.33043803099784,33.831566,0.7149639033716084
689,exp7_aug_09,27.868686868686872,0.0,0.0,2.46434412562129,2.3704531,40.415413231554325,41.114655,0.8807720219186714
692,exp7_aug_09,28.80808080808081,0.0,0.0,2.5281687563400155,2.5277922,40.01373902119601,38.60068,0.8912260574023648
696,exp7_aug_09,30.060606060606062,0.0,0.0,2.6112330507670207,2.7447305,39.36746356163697,40.743828,0.9049509498823115
600,exp7_aug_10,0.0,0.0,0.0,-0.07359020239256013,0.0,3.8907634708449303,3.9245539,0.5012571700723294
612,exp7_aug_10,3.757575757575758,0.0,0.0,0.345968078304877,0.3160961,15.792779274014922,15.881129,0.5609012016770897
631,exp7_aug_10,9.707070707070708,0.0,0.0,0.9588094729518633,0.9558931,29.491711430645275,29.16823,0.6496384484418983
635,exp7_aug_10,10.95959595959596,0.0,0.0,1.079992960872958,1.1929146,31.637733713922355,33.994633,0.667457850876089
644,exp7_aug_10,13.777777777777779,0.0,0.0,1.3429256693980172,1.3210672,35.60431157545237,37.084854,0.7064877420863005
658,exp7_aug_10,18.161616161616163,0.0,0.0,1.7256988830077962,1.5609165,39.57997740774008,42.591175,0.7643490556641789
668,exp7_aug_10,21.292929292929294,0.0,0.0,1.9800525015182011,2.0446696,40.94591622717593,39.823666,0.8036219907487133
680,exp7_aug_10,25.050505050505052,0.0,0.0,2.264911712578025,2.3696058,41.1580930796312,37.95753,0.8485701146906961
697,exp7_aug_10,30.373737373737377,0.0,0.0,2.631638203001994,2.784503,39.186942653015066,36.673935,0.9083443392194775
700,exp8_aug_01,0.0,0.0,0.0,-0.07209228851647734,0.0,3.962010966359754,4.187975,0.5013270306511209
717,exp8_aug_01,5.3232323232323235,0.0,0.0,0.5569369908337957,0.5182819,20.18139544381042,19.552858,0.5876552992052347
726,exp8_aug_01,8.141414141414142,0.0,0.0,0.8880285621825839,0.8221732,26.813981904121214,26.173422,0.6300880512418041
739,exp8_aug_01,12.212121212121213,0.0,0.0,1.349394284344171,1.2553877,34.14640197588231,33.689774,0.6880285371712744
749,exp8_aug_01,15.343434343434344,0.0,0.0,1.681132902286644,1.727313,38.07156262312708,43.07569,0.7303292978221831
755,exp8_aug_01,17.22222222222222,0.0,0.0,1.8668844002297715,1.9490422,39.74581312450179,40.10472,0.7549239849871543
769,exp8_aug_01,21.60606060606061,0.0,0.0,2.250597610665432,2.1913793,41.772345459523464,44.073788,0.810506220711718
776,exp8_aug_01,23.7979797979798,0.0,0.0,2.411189118438511,2.508575,41.84855032725228,43.34974,0.8375793725467755
788,exp8_aug_01,27.555555555555557,0.0,0.0,2.628197310601261,2.69174,40.62050633847939,41.22888,0.8833126385151622
700,exp8_aug_02,0.0,0.0,0.0,-0.07209228851647734,0.0,3.962010966359754,4.133964,0.5013270306511209
718,exp8_aug_02,5.636363636363637,0.0,0.0,0.5939782540991295,0.5965122,20.983345093641443,20.245907,0.5924735203510794
731,exp8_aug_02,9.707070707070708,0.0,0.0,1.0685667333874207,1.0497109,29.941496741029624,29.83162,0.6528091315789067
738,exp8_aug_02,11.8989898989899,0.0,0.0,1.3149409540905195,1.3355476,33.673518160569024,34.743923,0.6836975955396467
746,exp8_aug_02,14.404040404040405,0.0,0.0,1.5842727299555475,1.571785,37.045328804277176,35.269104,0.7178219019780747
749,exp8_aug_02,15.343434343434344,0.0,0.0,1.681132902286644,1.7003968,38.07156262312708,39.71367,0.7303292978221831
772,exp8_aug_02,22.545454545454547,0.0,0.0,2.322240470749711,2.4516485,41.87893131467058,41.786743,0.822155795530912
777,exp8_aug_02,24.111111111111114,0.0,0.0,2.432200050416661,2.39511,41.81065588301648,45.081203,0.8414180851644686
789,exp8_aug_02,27.868686868686872,0.0,0.0,2.6426190806244154,2.439662,40.443973854094686,38.090603,0.8871001516589461
700,exp8_aug_03,0.0,0.0,0.0,-0.07209228851647734,0.0,3.962010966359754,3.716398,0.5013270306511209
712,exp8_aug_03,3.757575757575758,0.0,0.0,0.3713277372757757,0.35795644,15.922626282810956,15.664166,0.5631518545652862
736,exp8_aug_03,11.272727272727273,0.0,0.0,1.2454379834396718,1.2237271,32.68293162624635,33.392567,0.6749761775730599
744,exp8_aug_03,13.777777777777779,0.0,0.0,1.5183668256842326,1.5099928,36.289747914981994,36.65944,0.7093994706483976
755,exp8_aug_03,17.22222222222222,0.0,0.0,1.8668844002297715,2.0419567,39.74581312450179,39.221386,0.7549239849871543
763,exp8_aug_03,19.727272727272727,0.0,0.0,2.095545449370602,2.042184,41.21766639222172,40.38994,0.786955837403164
781,exp8_aug_03,25.363636363636367,0.0,0.0,2.5111044391452086,2.4612749,41.54014735230865,39.829052,0.8567146332168831
785,exp8_aug_03,26.61616161616162,0.0,0.0,2.581410814126711,2.5983052,41.08297527279403,42.02338,0.8719345760026986
799,exp8_aug_03,31.0,0.0,0.0,2.7525536505421315,2.7213185,38.082691449058,40.34019,0.9249221723819707
700,exp8_aug_04,0.0,0.0,0.0,-0.07209228851647734,0.0,3.962010966359754,3.9025826,0.5013270306511209
724,exp8_aug_04,7.515151515151516,0.0,0.0,0.8150053472252539,0.78157717,25.452758616174517,24.838346,0.6208347603059863
740,exp8_aug_04,12.525252525252526,0.0,0.0,1.3836384259096248,1.4085503,34.60444686933069,35.199924,0.6923400971963127
752,exp8_aug_04,16.282828282828284,0.0,0.0,1.7754071182004076,1.8298081,38.971044252473845,36.30284,0.7426935315871895
766,exp8_aug_04,20.666666666666668,0.0,0.0,2.174962277716707,2.3720665,41.55260362943529,40.88058,0.7987760285738221
